Year,State,Source,Fuel,ModelYr,Run,CO2_Equiv,CO,NOx,SO2,Total_PM10,Total_PM25,VOC,Distance
2019,44,42,1,1990,4,0,0,0,0,0,0,0,1
2019,44,42,1,1991,4,0,0,0,0,0,0,0,2
2019,44,42,1,1992,4,0,0,0,0,0,0,0,1
2019,44,42,1,1993,4,0,0,0,0,0,0,0,3
2019,44,42,1,1994,4,0,0,0,0,0,0,0,50
2019,44,42,1,1995,4,0,0,0,0,0,0,0,69
2019,44,42,1,1996,4,0,0,0,0,0,0,0,130
2019,44,42,1,1997,4,0,0,0,0,0,0,0,11
2019,44,42,1,1998,4,0,0,0,0,0,0,0,30
2019,44,42,1,1999,4,0,0,0,0,0,0,0,77
2019,44,42,1,2000,4,6,0,0,0,0,0,0,5448
2019,44,42,1,2001,4,14,0,0,0,0,0,0,12075
2019,44,42,1,2002,4,20,1,0,0,0,0,0,17010
2019,44,42,1,2003,4,28,1,0,0,0,0,0,22929
2019,44,42,1,2004,4,32,1,0,0,0,0,0,26849
2019,44,42,1,2005,4,32,1,0,0,0,0,0,26448
2019,44,42,1,2006,4,48,1,0,0,0,0,0,39724
2019,44,42,1,2007,4,43,1,0,0,0,0,0,35566
2019,44,42,1,2008,4,76,1,0,0,0,0,0,63347
2019,44,42,1,2009,4,69,1,0,0,0,0,0,57203
2019,44,42,1,2010,4,166,5,0,0,0,0,0,82558
2019,44,42,1,2011,4,170,5,0,0,0,0,0,84995
2019,44,42,1,2012,4,224,6,0,0,0,0,0,111901
2019,44,42,1,2013,4,189,5,0,0,0,0,0,94305
2019,44,42,1,2014,4,201,2,0,0,0,0,0,101086
2019,44,42,1,2015,4,205,2,0,0,0,0,0,102968
2019,44,42,1,2016,4,235,3,0,0,0,0,0,124432
2019,44,42,1,2017,4,246,3,0,0,0,0,0,130120
2019,44,42,1,2018,4,160,2,0,0,0,0,0,84401
2019,44,42,1,2019,4,175,2,0,0,0,0,0,92433
2019,44,42,2,1989,4,1,0,0,0,0,0,0,610
2019,44,42,2,1990,4,1,0,0,0,0,0,0,581
2019,44,42,2,1991,4,1,0,0,0,0,0,0,520
2019,44,42,2,1992,4,1,0,0,0,0,0,0,684
2019,44,42,2,1993,4,1,0,0,0,0,0,0,465
2019,44,42,2,1994,4,7,0,0,0,0,0,0,3574
2019,44,42,2,1995,4,4,0,0,0,0,0,0,1920
2019,44,42,2,1996,4,22,0,0,0,0,0,0,11924
2019,44,42,2,1997,4,17,0,0,0,0,0,0,9191
2019,44,42,2,1998,4,40,0,1,0,0,0,0,21993
2019,44,42,2,1999,4,81,0,1,0,0,0,0,44152
2019,44,42,2,2000,4,122,1,1,0,0,0,0,68149
2019,44,42,2,2001,4,184,1,2,0,0,0,0,100807
2019,44,42,2,2002,4,199,1,2,0,0,0,0,109853
2019,44,42,2,2003,4,229,1,1,0,0,0,0,127430
2019,44,42,2,2004,4,237,1,2,0,0,0,0,132168
2019,44,42,2,2005,4,224,1,1,0,0,0,0,126913
2019,44,42,2,2006,4,322,1,2,0,0,0,0,184334
2019,44,42,2,2007,4,421,0,1,0,0,0,0,233342
2019,44,42,2,2008,4,573,0,2,0,0,0,0,316209
2019,44,42,2,2009,4,719,1,2,0,0,0,0,394485
2019,44,42,2,2010,4,838,1,2,0,0,0,0,426788
2019,44,42,2,2011,4,580,1,1,0,0,0,0,295504
2019,44,42,2,2012,4,788,1,2,0,0,0,0,402146
2019,44,42,2,2013,4,736,1,1,0,0,0,0,380539
2019,44,42,2,2014,4,1087,1,2,0,0,0,0,588446
2019,44,42,2,2015,4,1108,1,2,0,0,0,0,599402
2019,44,42,2,2016,4,1334,1,2,0,0,0,0,724353
2019,44,42,2,2017,4,1335,1,2,0,0,0,0,757459
2019,44,42,2,2018,4,866,1,1,0,0,0,0,491323
2019,44,42,2,2019,4,948,1,1,0,0,0,0,538074
2019,44,42,3,1989,4,0,0,0,0,0,0,0,0
2019,44,42,3,1992,4,0,0,0,0,0,0,0,8
2019,44,42,3,1993,4,0,0,0,0,0,0,0,33
2019,44,42,3,1994,4,0,0,0,0,0,0,0,134
2019,44,42,3,1995,4,0,0,0,0,0,0,0,189
2019,44,42,3,1996,4,2,0,0,0,0,0,0,805
2019,44,42,3,1997,4,3,0,0,0,0,0,0,1060
2019,44,42,3,1998,4,6,0,0,0,0,0,0,2485
2019,44,42,3,1999,4,11,0,0,0,0,0,0,4400
2019,44,42,3,2000,4,18,0,0,0,0,0,0,7003
2019,44,42,3,2001,4,29,0,0,0,0,0,0,11383
2019,44,42,3,2002,4,31,0,0,0,0,0,0,16274
2019,44,42,3,2003,4,20,0,0,0,0,0,0,10557
2019,44,42,3,2004,4,11,0,0,0,0,0,0,5739
2019,44,42,3,2005,4,19,0,0,0,0,0,0,10113
2019,44,42,3,2006,4,10,0,0,0,0,0,0,5318
2019,44,42,3,2007,4,18,0,0,0,0,0,0,10097
2019,44,42,3,2008,4,72,0,0,0,0,0,0,41336
2019,44,42,3,2009,4,65,0,0,0,0,0,0,37082
2019,44,42,3,2010,4,40,1,0,0,0,0,0,15509
2019,44,42,3,2011,4,114,2,0,0,0,0,0,44056
2019,44,42,3,2012,4,111,2,0,0,0,0,0,43162
2019,44,42,3,2013,4,146,3,0,0,0,0,0,56515
2019,44,42,3,2014,4,90,1,0,0,0,0,0,43472
2019,44,42,3,2015,4,92,1,0,0,0,0,0,44282
2019,44,42,3,2016,4,111,1,0,0,0,0,0,53513
2019,44,42,3,2017,4,113,1,0,0,0,0,0,55958
2019,44,42,3,2018,4,73,1,0,0,0,0,0,36297
2019,44,42,3,2019,4,80,1,0,0,0,0,0,39751
2019,45,42,1,1990,4,0,0,0,0,0,0,0,6
2019,45,42,1,1991,4,0,0,0,0,0,0,0,15
2019,45,42,1,1992,4,0,0,0,0,0,0,0,4
2019,45,42,1,1993,4,0,0,0,0,0,0,0,19
2019,45,42,1,1994,4,0,0,0,0,0,0,0,369
2019,45,42,1,1995,4,1,0,0,0,0,0,0,508
2019,45,42,1,1996,4,1,0,0,0,0,0,0,962
2019,45,42,1,1997,4,0,0,0,0,0,0,0,82
2019,45,42,1,1998,4,0,0,0,0,0,0,0,221
2019,45,42,1,1999,4,1,0,0,0,0,0,0,567
2019,45,42,1,2000,4,46,1,0,0,0,0,0,40221
2019,45,42,1,2001,4,105,3,0,0,0,0,0,89154
2019,45,42,1,2002,4,149,4,0,0,0,0,0,125588
2019,45,42,1,2003,4,200,5,1,0,0,0,0,169288
2019,45,42,1,2004,4,235,6,1,0,0,0,0,198227
2019,45,42,1,2005,4,231,6,1,0,0,0,0,195270
2019,45,42,1,2006,4,348,9,1,0,0,0,0,293284
2019,45,42,1,2007,4,311,8,1,0,0,0,0,262591
2019,45,42,1,2008,4,553,10,1,0,0,0,1,467698
2019,45,42,1,2009,4,501,9,1,0,0,0,0,422338
2019,45,42,1,2010,4,1222,39,0,0,0,0,1,609539
2019,45,42,1,2011,4,1253,40,0,0,0,0,1,627529
2019,45,42,1,2012,4,1650,53,1,0,0,0,1,826182
2019,45,42,1,2013,4,1391,44,0,0,0,0,1,696266
2019,45,42,1,2014,4,1478,20,0,0,0,0,1,746327
2019,45,42,1,2015,4,1506,20,0,0,0,0,1,760224
2019,45,42,1,2016,4,1729,24,1,0,0,0,1,918700
2019,45,42,1,2017,4,1808,25,1,0,0,0,1,960690
2019,45,42,1,2018,4,1173,16,0,0,0,0,1,623147
2019,45,42,1,2019,4,1284,18,0,0,0,0,1,682442
2019,45,42,2,1989,4,8,0,0,0,0,0,0,4506
2019,45,42,2,1990,4,8,0,0,0,0,0,0,4291
2019,45,42,2,1991,4,7,0,0,0,0,0,0,3841
2019,45,42,2,1992,4,9,0,0,0,0,0,0,5052
2019,45,42,2,1993,4,6,0,0,0,0,0,0,3430
2019,45,42,2,1994,4,48,0,1,0,0,0,0,26386
2019,45,42,2,1995,4,26,0,0,0,0,0,0,14174
2019,45,42,2,1996,4,160,1,3,0,0,0,0,88034
2019,45,42,2,1997,4,123,1,2,0,0,0,0,67856
2019,45,42,2,1998,4,294,2,4,0,0,0,0,162375
2019,45,42,2,1999,4,588,3,7,0,0,0,1,325984
2019,45,42,2,2000,4,888,5,10,0,0,0,1,503151
2019,45,42,2,2001,4,1335,7,15,0,0,0,2,744274
2019,45,42,2,2002,4,1442,8,15,0,0,0,2,811060
2019,45,42,2,2003,4,1665,4,10,0,0,0,1,940828
2019,45,42,2,2004,4,1718,4,10,0,0,0,1,975814
2019,45,42,2,2005,4,1624,4,10,0,0,0,1,937010
2019,45,42,2,2006,4,2337,6,13,0,1,1,2,1360965
2019,45,42,2,2007,4,3058,2,9,0,0,0,0,1722795
2019,45,42,2,2008,4,4157,3,13,0,0,0,1,2334615
2019,45,42,2,2009,4,5221,4,16,0,0,0,1,2912530
2019,45,42,2,2010,4,6109,7,14,0,0,0,1,3151038
2019,45,42,2,2011,4,4226,7,9,0,0,0,0,2181742
2019,45,42,2,2012,4,5738,9,10,0,0,0,0,2969090
2019,45,42,2,2013,4,5363,8,8,0,0,0,0,2809570
2019,45,42,2,2014,4,7916,9,11,0,0,0,0,4344561
2019,45,42,2,2015,4,8070,9,11,0,0,0,0,4425460
2019,45,42,2,2016,4,9718,10,12,0,0,0,1,5347995
2019,45,42,2,2017,4,9729,10,11,0,0,0,1,5592426
2019,45,42,2,2018,4,6312,6,7,0,0,0,0,3627504
2019,45,42,2,2019,4,6912,7,8,0,0,0,0,3972677
2019,45,42,3,1989,4,0,0,0,0,0,0,0,3
2019,45,42,3,1992,4,0,0,0,0,0,0,0,57
2019,45,42,3,1993,4,1,0,0,0,0,0,0,241
2019,45,42,3,1994,4,2,0,0,0,0,0,0,991
2019,45,42,3,1995,4,3,0,0,0,0,0,0,1396
2019,45,42,3,1996,4,15,0,0,0,0,0,0,5940
2019,45,42,3,1997,4,19,0,0,0,0,0,0,7827
2019,45,42,3,1998,4,45,1,0,0,0,0,0,18350
2019,45,42,3,1999,4,80,1,1,0,0,0,0,32485
2019,45,42,3,2000,4,127,2,1,0,0,0,0,51703
2019,45,42,3,2001,4,207,3,2,0,0,0,0,84045
2019,45,42,3,2002,4,220,0,1,0,0,0,0,120156
2019,45,42,3,2003,4,142,0,1,0,0,0,0,77941
2019,45,42,3,2004,4,77,0,0,0,0,0,0,42375
2019,45,42,3,2005,4,137,0,1,0,0,0,0,74669
2019,45,42,3,2006,4,72,0,0,0,0,0,0,39266
2019,45,42,3,2007,4,127,0,0,0,0,0,0,74544
2019,45,42,3,2008,4,521,1,1,0,0,0,0,305188
2019,45,42,3,2009,4,467,1,1,0,0,0,0,273779
2019,45,42,3,2010,4,285,5,0,0,0,0,0,114507
2019,45,42,3,2011,4,808,15,0,0,0,0,0,325271
2019,45,42,3,2012,4,792,15,0,0,0,0,0,318670
2019,45,42,3,2013,4,1037,20,0,0,0,0,0,417256
2019,45,42,3,2014,4,646,6,0,0,0,0,0,320960
2019,45,42,3,2015,4,658,7,0,0,0,0,0,326937
2019,45,42,3,2016,4,795,8,0,0,0,0,0,395089
2019,45,42,3,2017,4,810,8,0,0,0,0,0,413147
2019,45,42,3,2018,4,525,5,0,0,0,0,0,267986
2019,45,42,3,2019,4,575,6,0,0,0,0,0,293487
2019,46,42,1,1990,4,0,0,0,0,0,0,0,1
2019,46,42,1,1991,4,0,0,0,0,0,0,0,3
2019,46,42,1,1992,4,0,0,0,0,0,0,0,1
2019,46,42,1,1993,4,0,0,0,0,0,0,0,4
2019,46,42,1,1994,4,0,0,0,0,0,0,0,69
2019,46,42,1,1995,4,0,0,0,0,0,0,0,96
2019,46,42,1,1996,4,0,0,0,0,0,0,0,181
2019,46,42,1,1997,4,0,0,0,0,0,0,0,15
2019,46,42,1,1998,4,0,0,0,0,0,0,0,42
2019,46,42,1,1999,4,0,0,0,0,0,0,0,107
2019,46,42,1,2000,4,8,0,0,0,0,0,0,7574
2019,46,42,1,2001,4,19,0,0,0,0,0,0,16788
2019,46,42,1,2002,4,27,1,0,0,0,0,0,23648
2019,46,42,1,2003,4,37,1,0,0,0,0,0,31877
2019,46,42,1,2004,4,43,1,0,0,0,0,0,37326
2019,46,42,1,2005,4,43,1,0,0,0,0,0,36769
2019,46,42,1,2006,4,64,2,0,0,0,0,0,55226
2019,46,42,1,2007,4,57,1,0,0,0,0,0,49446
2019,46,42,1,2008,4,102,2,0,0,0,0,0,88068
2019,46,42,1,2009,4,92,2,0,0,0,0,0,79527
2019,46,42,1,2010,4,229,8,0,0,0,0,0,114777
2019,46,42,1,2011,4,235,8,0,0,0,0,0,118166
2019,46,42,1,2012,4,309,10,0,0,0,0,0,155571
2019,46,42,1,2013,4,261,9,0,0,0,0,0,131108
2019,46,42,1,2014,4,277,4,0,0,0,0,0,140535
2019,46,42,1,2015,4,282,4,0,0,0,0,0,143152
2019,46,42,1,2016,4,324,5,0,0,0,0,0,172994
2019,46,42,1,2017,4,339,5,0,0,0,0,0,180900
2019,46,42,1,2018,4,220,3,0,0,0,0,0,117340
2019,46,42,1,2019,4,241,4,0,0,0,0,0,128505
2019,46,42,2,1989,4,2,0,0,0,0,0,0,849
2019,46,42,2,1990,4,1,0,0,0,0,0,0,808
2019,46,42,2,1991,4,1,0,0,0,0,0,0,723
2019,46,42,2,1992,4,2,0,0,0,0,0,0,951
2019,46,42,2,1993,4,1,0,0,0,0,0,0,646
2019,46,42,2,1994,4,9,0,0,0,0,0,0,4968
2019,46,42,2,1995,4,5,0,0,0,0,0,0,2669
2019,46,42,2,1996,4,29,0,1,0,0,0,0,16577
2019,46,42,2,1997,4,22,0,0,0,0,0,0,12777
2019,46,42,2,1998,4,54,0,1,0,0,0,0,30575
2019,46,42,2,1999,4,108,1,1,0,0,0,0,61383
2019,46,42,2,2000,4,163,1,2,0,0,0,0,94744
2019,46,42,2,2001,4,244,1,3,0,0,0,0,140148
2019,46,42,2,2002,4,264,1,3,0,0,0,0,152724
2019,46,42,2,2003,4,305,1,2,0,0,0,0,177160
2019,46,42,2,2004,4,314,1,2,0,0,0,0,183747
2019,46,42,2,2005,4,297,1,2,0,0,0,0,176440
2019,46,42,2,2006,4,428,1,3,0,0,0,0,256272
2019,46,42,2,2007,4,559,0,2,0,0,0,0,324405
2019,46,42,2,2008,4,760,1,2,0,0,0,0,439612
2019,46,42,2,2009,4,955,1,3,0,0,0,0,548435
2019,46,42,2,2010,4,1127,1,3,0,0,0,0,593344
2019,46,42,2,2011,4,777,1,2,0,0,0,0,410826
2019,46,42,2,2012,4,1056,2,2,0,0,0,0,559084
2019,46,42,2,2013,4,988,1,2,0,0,0,0,529047
2019,46,42,2,2014,4,1457,2,2,0,0,0,0,818089
2019,46,42,2,2015,4,1485,2,2,0,0,0,0,833322
2019,46,42,2,2016,4,1788,2,2,0,0,0,0,1007037
2019,46,42,2,2017,4,1792,2,2,0,0,0,0,1053061
2019,46,42,2,2018,4,1163,1,1,0,0,0,0,683065
2019,46,42,2,2019,4,1273,1,1,0,0,0,0,748060
2019,46,42,3,1989,4,0,0,0,0,0,0,0,0
2019,46,42,3,1992,4,0,0,0,0,0,0,0,11
2019,46,42,3,1993,4,0,0,0,0,0,0,0,45
2019,46,42,3,1994,4,0,0,0,0,0,0,0,187
2019,46,42,3,1995,4,1,0,0,0,0,0,0,263
2019,46,42,3,1996,4,3,0,0,0,0,0,0,1118
2019,46,42,3,1997,4,3,0,0,0,0,0,0,1474
2019,46,42,3,1998,4,8,0,0,0,0,0,0,3455
2019,46,42,3,1999,4,14,0,0,0,0,0,0,6117
2019,46,42,3,2000,4,23,0,0,0,0,0,0,9736
2019,46,42,3,2001,4,37,0,0,0,0,0,0,15826
2019,46,42,3,2002,4,39,0,0,0,0,0,0,22626
2019,46,42,3,2003,4,25,0,0,0,0,0,0,14676
2019,46,42,3,2004,4,14,0,0,0,0,0,0,7979
2019,46,42,3,2005,4,24,0,0,0,0,0,0,14060
2019,46,42,3,2006,4,13,0,0,0,0,0,0,7394
2019,46,42,3,2007,4,23,0,0,0,0,0,0,14037
2019,46,42,3,2008,4,94,0,0,0,0,0,0,57467
2019,46,42,3,2009,4,84,0,0,0,0,0,0,51553
2019,46,42,3,2010,4,51,1,0,0,0,0,0,21562
2019,46,42,3,2011,4,143,3,0,0,0,0,0,61249
2019,46,42,3,2012,4,141,3,0,0,0,0,0,60006
2019,46,42,3,2013,4,184,4,0,0,0,0,0,78570
2019,46,42,3,2014,4,116,1,0,0,0,0,0,60437
2019,46,42,3,2015,4,119,1,0,0,0,0,0,61563
2019,46,42,3,2016,4,143,1,0,0,0,0,0,74396
2019,46,42,3,2017,4,146,1,0,0,0,0,0,77796
2019,46,42,3,2018,4,95,1,0,0,0,0,0,50462
2019,46,42,3,2019,4,104,1,0,0,0,0,0,55264
2019,47,42,1,1990,4,0,0,0,0,0,0,0,7
2019,47,42,1,1991,4,0,0,0,0,0,0,0,19
2019,47,42,1,1992,4,0,0,0,0,0,0,0,5
2019,47,42,1,1993,4,0,0,0,0,0,0,0,24
2019,47,42,1,1994,4,0,0,0,0,0,0,0,461
2019,47,42,1,1995,4,1,0,0,0,0,0,0,636
2019,47,42,1,1996,4,1,0,0,0,0,0,0,1204
2019,47,42,1,1997,4,0,0,0,0,0,0,0,102
2019,47,42,1,1998,4,0,0,0,0,0,0,0,276
2019,47,42,1,1999,4,1,0,0,0,0,0,0,710
2019,47,42,1,2000,4,58,2,0,0,0,0,0,50335
2019,47,42,1,2001,4,132,3,0,0,0,0,0,111572
2019,47,42,1,2002,4,187,5,0,0,0,0,0,157167
2019,47,42,1,2003,4,252,6,1,0,0,0,0,211856
2019,47,42,1,2004,4,295,8,1,0,0,0,0,248072
2019,47,42,1,2005,4,291,7,1,0,0,0,0,244370
2019,47,42,1,2006,4,437,11,1,0,0,0,0,367030
2019,47,42,1,2007,4,391,10,1,0,0,0,0,328619
2019,47,42,1,2008,4,696,13,1,0,0,0,1,585299
2019,47,42,1,2009,4,630,11,1,0,0,0,1,528535
2019,47,42,1,2010,4,1532,46,1,0,0,0,1,762806
2019,47,42,1,2011,4,1571,48,1,0,0,0,1,785321
2019,47,42,1,2012,4,2069,63,1,0,0,0,2,1033925
2019,47,42,1,2013,4,1743,53,1,0,0,0,1,871343
2019,47,42,1,2014,4,1854,24,1,0,0,0,1,933991
2019,47,42,1,2015,4,1888,24,1,0,0,0,1,951383
2019,47,42,1,2016,4,2168,29,1,0,0,0,2,1149707
2019,47,42,1,2017,4,2267,30,1,0,0,0,2,1202255
2019,47,42,1,2018,4,1470,20,0,0,0,0,1,779837
2019,47,42,1,2019,4,1610,21,0,0,0,0,1,854040
2019,47,42,2,1989,4,10,0,0,0,0,0,0,5639
2019,47,42,2,1990,4,10,0,0,0,0,0,0,5370
2019,47,42,2,1991,4,9,0,0,0,0,0,0,4807
2019,47,42,2,1992,4,12,0,0,0,0,0,0,6323
2019,47,42,2,1993,4,8,0,0,0,0,0,0,4293
2019,47,42,2,1994,4,60,0,1,0,0,0,0,33020
2019,47,42,2,1995,4,32,0,1,0,0,0,0,17738
2019,47,42,2,1996,4,201,1,4,0,0,0,0,110170
2019,47,42,2,1997,4,154,1,3,0,0,0,0,84919
2019,47,42,2,1998,4,370,2,5,0,0,0,0,203203
2019,47,42,2,1999,4,740,4,8,0,0,0,1,407951
2019,47,42,2,2000,4,1118,6,13,0,0,0,1,629668
2019,47,42,2,2001,4,1681,9,19,0,0,0,2,931422
2019,47,42,2,2002,4,1815,10,20,0,1,1,2,1015000
2019,47,42,2,2003,4,2096,5,13,0,1,1,1,1177400
2019,47,42,2,2004,4,2163,5,13,0,1,1,1,1221182
2019,47,42,2,2005,4,2045,5,12,0,1,1,1,1172620
2019,47,42,2,2006,4,2943,7,17,0,1,1,2,1703179
2019,47,42,2,2007,4,3850,3,12,0,0,0,1,2155990
2019,47,42,2,2008,4,5234,4,17,0,0,0,1,2921646
2019,47,42,2,2009,4,6573,6,21,0,0,0,1,3644892
2019,47,42,2,2010,4,7678,9,18,0,0,0,1,3943353
2019,47,42,2,2011,4,5315,8,12,0,0,0,0,2730340
2019,47,42,2,2012,4,7216,11,14,0,0,0,1,3715666
2019,47,42,2,2013,4,6741,10,11,0,0,0,0,3516034
2019,47,42,2,2014,4,9954,11,15,0,0,0,1,5437015
2019,47,42,2,2015,4,10147,11,15,0,0,0,1,5538232
2019,47,42,2,2016,4,12219,13,15,0,0,0,1,6692730
2019,47,42,2,2017,4,12231,12,15,0,0,0,1,6998630
2019,47,42,2,2018,4,7935,8,10,0,0,0,0,4539639
2019,47,42,2,2019,4,8690,9,11,0,0,0,0,4971583
2019,47,42,3,1989,4,0,0,0,0,0,0,0,3
2019,47,42,3,1992,4,0,0,0,0,0,0,0,71
2019,47,42,3,1993,4,1,0,0,0,0,0,0,302
2019,47,42,3,1994,4,3,0,0,0,0,0,0,1241
2019,47,42,3,1995,4,4,0,0,0,0,0,0,1747
2019,47,42,3,1996,4,18,0,0,0,0,0,0,7433
2019,47,42,3,1997,4,24,0,0,0,0,0,0,9795
2019,47,42,3,1998,4,57,1,0,0,0,0,0,22965
2019,47,42,3,1999,4,101,1,1,0,0,0,0,40653
2019,47,42,3,2000,4,161,2,1,0,0,0,0,64703
2019,47,42,3,2001,4,262,3,2,0,0,0,1,105179
2019,47,42,3,2002,4,278,1,1,0,0,0,0,150370
2019,47,42,3,2003,4,180,0,1,0,0,0,0,97539
2019,47,42,3,2004,4,98,0,0,0,0,0,0,53030
2019,47,42,3,2005,4,173,0,1,0,0,0,0,93444
2019,47,42,3,2006,4,91,0,0,0,0,0,0,49140
2019,47,42,3,2007,4,161,0,0,0,0,0,0,93288
2019,47,42,3,2008,4,658,2,2,0,0,0,0,381927
2019,47,42,3,2009,4,590,2,1,0,0,0,0,342621
2019,47,42,3,2010,4,361,7,0,0,0,0,0,143300
2019,47,42,3,2011,4,1024,19,0,0,0,0,0,407061
2019,47,42,3,2012,4,1004,19,0,0,0,0,0,398800
2019,47,42,3,2013,4,1314,25,1,0,0,0,1,522175
2019,47,42,3,2014,4,816,8,0,0,0,0,0,401666
2019,47,42,3,2015,4,831,8,0,0,0,0,0,409144
2019,47,42,3,2016,4,1005,10,0,0,0,0,0,494434
2019,47,42,3,2017,4,1023,10,0,0,0,0,0,517033
2019,47,42,3,2018,4,664,7,0,0,0,0,0,335371
2019,47,42,3,2019,4,727,7,0,0,0,0,0,367283
2019,48,42,1,1990,4,0,0,0,0,0,0,0,29
2019,48,42,1,1991,4,0,0,0,0,0,0,0,73
2019,48,42,1,1992,4,0,0,0,0,0,0,0,21
2019,48,42,1,1993,4,0,0,0,0,0,0,0,93
2019,48,42,1,1994,4,2,0,0,0,0,0,0,1772
2019,48,42,1,1995,4,3,0,0,0,0,0,0,2442
2019,48,42,1,1996,4,5,1,0,0,0,0,0,4627
2019,48,42,1,1997,4,0,0,0,0,0,0,0,392
2019,48,42,1,1998,4,1,0,0,0,0,0,0,1060
2019,48,42,1,1999,4,3,0,0,0,0,0,0,2728
2019,48,42,1,2000,4,223,7,1,0,0,0,0,193376
2019,48,42,1,2001,4,510,13,1,0,0,0,1,428639
2019,48,42,1,2002,4,719,18,2,0,0,0,1,603804
2019,48,42,1,2003,4,969,25,2,0,0,0,1,813909
2019,48,42,1,2004,4,1138,29,3,0,0,0,1,953041
2019,48,42,1,2005,4,1120,29,3,0,0,0,1,938821
2019,48,42,1,2006,4,1685,43,4,0,0,0,2,1410056
2019,48,42,1,2007,4,1505,39,3,0,0,0,2,1262490
2019,48,42,1,2008,4,2680,48,5,0,0,0,3,2248607
2019,48,42,1,2009,4,2428,42,3,0,0,0,2,2030517
2019,48,42,1,2010,4,5867,166,2,0,0,0,5,2930562
2019,48,42,1,2011,4,6019,171,2,0,0,0,5,3017056
2019,48,42,1,2012,4,7924,224,2,0,0,0,7,3972151
2019,48,42,1,2013,4,6678,189,2,0,0,0,6,3347522
2019,48,42,1,2014,4,7098,85,2,0,0,0,5,3588211
2019,48,42,1,2015,4,7231,86,2,0,0,0,5,3655032
2019,48,42,1,2016,4,8302,104,2,0,0,0,6,4416958
2019,48,42,1,2017,4,8681,108,2,0,0,0,6,4618833
2019,48,42,1,2018,4,5631,70,1,0,0,0,4,2995984
2019,48,42,1,2019,4,6167,77,2,0,0,0,4,3281060
2019,48,42,2,1989,4,40,0,1,0,0,0,0,21664
2019,48,42,2,1990,4,38,0,1,0,0,0,0,20631
2019,48,42,2,1991,4,34,0,1,0,0,0,0,18469
2019,48,42,2,1992,4,44,0,1,0,0,0,0,24291
2019,48,42,2,1993,4,30,0,1,0,0,0,0,16493
2019,48,42,2,1994,4,232,1,4,0,0,0,0,126858
2019,48,42,2,1995,4,125,1,2,0,0,0,0,68147
2019,48,42,2,1996,4,772,4,13,0,0,0,1,423253
2019,48,42,2,1997,4,593,3,10,0,0,0,1,326241
2019,48,42,2,1998,4,1419,8,20,0,0,0,2,780668
2019,48,42,2,1999,4,2842,16,31,0,1,1,3,1567270
2019,48,42,2,2000,4,4294,25,47,0,1,1,5,2419063
2019,48,42,2,2001,4,6455,36,69,0,2,2,7,3578335
2019,48,42,2,2002,4,6971,37,73,0,2,2,8,3899434
2019,48,42,2,2003,4,8051,20,48,0,2,2,6,4523347
2019,48,42,2,2004,4,8307,21,50,0,2,2,6,4691544
2019,48,42,2,2005,4,7859,20,45,0,2,2,5,4504988
2019,48,42,2,2006,4,11309,28,63,0,4,3,8,6543281
2019,48,42,2,2007,4,14785,12,45,0,0,0,2,8282908
2019,48,42,2,2008,4,20098,17,61,0,0,0,3,11224410
2019,48,42,2,2009,4,25237,21,78,0,0,0,3,14002970
2019,48,42,2,2010,4,29470,35,69,0,0,0,4,15149610
2019,48,42,2,2011,4,20402,32,43,0,0,0,2,10489433
2019,48,42,2,2012,4,27698,42,51,0,0,0,2,14274890
2019,48,42,2,2013,4,25872,39,41,0,0,0,2,13507920
2019,48,42,2,2014,4,38204,43,54,0,0,0,2,20887920
2019,48,42,2,2015,4,38947,44,56,0,0,0,2,21276840
2019,48,42,2,2016,4,46896,49,56,0,0,0,2,25712260
2019,48,42,2,2017,4,46937,47,55,0,0,0,2,26887400
2019,48,42,2,2018,4,30450,31,36,0,0,0,2,17440380
2019,48,42,2,2019,4,33347,34,39,0,0,0,2,19099920
2019,48,42,3,1989,4,0,0,0,0,0,0,0,12
2019,48,42,3,1992,4,1,0,0,0,0,0,0,272
2019,48,42,3,1993,4,3,0,0,0,0,0,0,1161
2019,48,42,3,1994,4,12,0,0,0,0,0,0,4766
2019,48,42,3,1995,4,17,0,0,0,0,0,0,6710
2019,48,42,3,1996,4,71,1,1,0,0,0,0,28557
2019,48,42,3,1997,4,94,1,1,0,0,0,0,37632
2019,48,42,3,1998,4,220,3,2,0,0,0,0,88226
2019,48,42,3,1999,4,389,5,3,0,0,0,1,156181
2019,48,42,3,2000,4,619,8,4,0,0,0,1,248578
2019,48,42,3,2001,4,1006,12,7,0,0,0,2,404075
2019,48,42,3,2002,4,1069,2,5,0,0,0,0,577694
2019,48,42,3,2003,4,694,1,3,0,0,0,0,374725
2019,48,42,3,2004,4,377,1,2,0,0,0,0,203730
2019,48,42,3,2005,4,665,1,3,0,0,0,0,358995
2019,48,42,3,2006,4,349,1,2,0,0,0,0,188786
2019,48,42,3,2007,4,618,2,2,0,0,0,0,358395
2019,48,42,3,2008,4,2528,7,6,0,0,0,0,1467288
2019,48,42,3,2009,4,2268,7,6,0,0,0,0,1316285
2019,48,42,3,2010,4,1390,26,1,0,0,0,1,550528
2019,48,42,3,2011,4,3948,75,2,0,0,0,2,1563852
2019,48,42,3,2012,4,3868,73,2,0,0,0,2,1532112
2019,48,42,3,2013,4,5065,96,2,0,0,0,2,2006100
2019,48,42,3,2014,4,3142,31,1,0,0,0,1,1543121
